country,country_code,year,week,year_week,rate_14_day,indicator,pps
Luxembourg,LU,2023,2,2023-02,17.043773057513437,deaths,239
Luxembourg,LU,2023,3,2023-03,13.94490522887463,deaths,239
Luxembourg,LU,2023,4,2023-04,12.395471314555229,deaths,239
Luxembourg,LU,2023,5,2023-05,7.747169571597017,deaths,239
Luxembourg,LU,2023,6,2023-06,6.197735657277613,deaths,239
Luxembourg,LU,2023,7,2023-07,4.6483017429582105,deaths,239
Luxembourg,LU,2023,8,2023-08,9.29660348591642,deaths,239
Luxembourg,LU,2023,9,2023-09,9.29660348591642,deaths,239
Luxembourg,LU,2023,10,2023-10,3.0988678286388067,deaths,239
Luxembourg,LU,2023,11,2023-11,4.6483017429582105,deaths,239
Luxembourg,LU,2023,12,2023-12,12.395471314555229,deaths,239
Luxembourg,LU,2023,13,2023-13,,deaths,239
Luxembourg,LU,2023,14,2023-14,,deaths,239
Luxembourg,LU,2023,15,2023-15,,deaths,239
Luxembourg,LU,2023,16,2023-16,,deaths,239
Luxembourg,LU,2023,17,2023-17,,deaths,239
Luxembourg,LU,2023,18,2023-18,,deaths,239
Luxembourg,LU,2023,19,2023-19,,deaths,239
Luxembourg,LU,2023,20,2023-20,,deaths,239
Luxembourg,LU,2023,21,2023-21,,deaths,239
Luxembourg,LU,2023,22,2023-22,,deaths,239
Luxembourg,LU,2023,23,2023-23,,deaths,239
Luxembourg,LU,2023,24,2023-24,,deaths,239
Luxembourg,LU,2023,25,2023-25,,deaths,239
Luxembourg,LU,2023,26,2023-26,,deaths,239
Luxembourg,LU,2023,27,2023-27,,deaths,239
Luxembourg,LU,2023,28,2023-28,,deaths,239
Luxembourg,LU,2023,29,2023-29,,deaths,239
Luxembourg,LU,2023,30,2023-30,,deaths,239
Luxembourg,LU,2023,31,2023-31,,deaths,239
Luxembourg,LU,2023,32,2023-32,,deaths,239
Luxembourg,LU,2023,33,2023-33,,deaths,239
Luxembourg,LU,2023,34,2023-34,,deaths,239
Luxembourg,LU,2023,35,2023-35,,deaths,239
Luxembourg,LU,2023,36,2023-36,,deaths,239
Luxembourg,LU,2023,37,2023-37,,deaths,239
Luxembourg,LU,2023,38,2023-38,,deaths,239
Luxembourg,LU,2023,39,2023-39,,deaths,239
Luxembourg,LU,2023,40,2023-40,,deaths,239
Luxembourg,LU,2023,41,2023-41,,deaths,239
Luxembourg,LU,2023,42,2023-42,,deaths,239
Luxembourg,LU,2023,43,2023-43,,deaths,239
Luxembourg,LU,2023,44,2023-44,,deaths,239
Luxembourg,LU,2023,45,2023-45,,deaths,239
Luxembourg,LU,2023,46,2023-46,,deaths,239
Luxembourg,LU,2023,47,2023-47,,deaths,239
Malta,MT,2020,1,2020-01,,cases,99
Malta,MT,2020,2,2020-02,,cases,99
Malta,MT,2020,3,2020-03,,cases,99
Malta,MT,2020,4,2020-04,,cases,99
Malta,MT,2020,5,2020-05,,cases,99
Malta,MT,2020,6,2020-06,,cases,99
Malta,MT,2020,7,2020-07,,cases,99
Malta,MT,2020,8,2020-08,,cases,99
Malta,MT,2020,9,2020-09,,cases,99
Malta,MT,2020,10,2020-10,,cases,99
Malta,MT,2020,11,2020-11,5.950427183086966,cases,99
Malta,MT,2020,12,2020-12,20.346621980878016,cases,99
Malta,MT,2020,13,2020-13,24.569505788230057,cases,99
Malta,MT,2020,14,2020-14,24.761455052200603,cases,99
Malta,MT,2020,15,2020-15,43.76443218528478,cases,99
Malta,MT,2020,16,2020-16,37.04620794631563,cases,99
Malta,MT,2020,17,2020-17,12.284752894115028,cases,99
Malta,MT,2020,18,2020-18,9.597463198527365,cases,99
Malta,MT,2020,19,2020-19,10.173310990439008,cases,99
Malta,MT,2020,20,2020-20,14.780093325732144,cases,99
Malta,MT,2020,21,2020-21,21.114419036760204,cases,99
Malta,MT,2020,22,2020-22,12.09280363014448,cases,99
Malta,MT,2020,23,2020-23,3.455086751469852,cases,99
Malta,MT,2020,24,2020-24,6.142376447057514,cases,99
Malta,MT,2020,25,2020-25,6.910173502939703,cases,99
Malta,MT,2020,26,2020-26,3.838985279410946,cases,99
Malta,MT,2020,27,2020-27,1.3436448477938312,cases,99
Malta,MT,2020,28,2020-28,0.7677970558821893,cases,99
Malta,MT,2020,29,2020-29,0.9597463198527364,cases,99
Malta,MT,2020,30,2020-30,5.182630127204777,cases,99
Malta,MT,2020,31,2020-31,36.66230941837453,cases,99
Malta,MT,2020,32,2020-32,78.6991982279244,cases,99
Malta,MT,2020,33,2020-33,117.2810002860044,cases,99
Malta,MT,2020,34,2020-34,127.26236201247286,cases,99
Malta,MT,2020,35,2020-35,104.42039959997771,cases,99
Malta,MT,2020,36,2020-36,92.5195452338038,cases,99
Malta,MT,2020,37,2020-37,107.29963855953596,cases,99
Malta,MT,2020,38,2020-38,134.74838330732422,cases,99
Malta,MT,2020,39,2020-39,116.32125396615167,cases,99
Malta,MT,2020,40,2020-40,105.572095183801,cases,99
Malta,MT,2020,41,2020-41,161.0454324712892,cases,99
Malta,MT,2020,42,2020-42,270.6484621984717,cases,99
Malta,MT,2020,43,2020-43,332.45612519698795,cases,99
Malta,MT,2020,44,2020-44,314.9887421756681,cases,99
Malta,MT,2020,45,2020-45,320.7472200947845,cases,99
Malta,MT,2020,46,2020-46,341.28579133963314,cases,99
Malta,MT,2020,47,2020-47,338.02265385213383,cases,99
Malta,MT,2020,48,2020-48,331.11248034919413,cases,99
Malta,MT,2020,49,2020-49,316.5243362874325,cases,99
Malta,MT,2020,50,2020-50,264.50608575141416,cases,99
Malta,MT,2020,51,2020-51,222.27724767789377,cases,99
Malta,MT,2020,52,2020-52,225.156486637452,cases,99
Malta,MT,2020,53,2020-53,295.60186651464284,cases,99
Malta,MT,2020,1,2020-01,,deaths,99
Malta,MT,2020,2,2020-02,,deaths,99
Malta,MT,2020,3,2020-03,,deaths,99
Malta,MT,2020,4,2020-04,,deaths,99
Malta,MT,2020,5,2020-05,,deaths,99
Malta,MT,2020,6,2020-06,,deaths,99
Malta,MT,2020,7,2020-07,,deaths,99
Malta,MT,2020,8,2020-08,,deaths,99
Malta,MT,2020,9,2020-09,,deaths,99
Malta,MT,2020,10,2020-10,,deaths,99
Malta,MT,2020,11,2020-11,0.0,deaths,99
Malta,MT,2020,12,2020-12,0.0,deaths,99
Malta,MT,2020,13,2020-13,0.0,deaths,99
Malta,MT,2020,14,2020-14,0.0,deaths,99
Malta,MT,2020,15,2020-15,5.75847791911642,deaths,99
Malta,MT,2020,16,2020-16,5.75847791911642,deaths,99
Malta,MT,2020,17,2020-17,1.919492639705473,deaths,99
Malta,MT,2020,18,2020-18,1.919492639705473,deaths,99
Malta,MT,2020,19,2020-19,1.919492639705473,deaths,99
Malta,MT,2020,20,2020-20,3.838985279410946,deaths,99
Malta,MT,2020,21,2020-21,1.919492639705473,deaths,99
Malta,MT,2020,22,2020-22,5.75847791911642,deaths,99
Malta,MT,2020,23,2020-23,5.75847791911642,deaths,99
Malta,MT,2020,24,2020-24,0.0,deaths,99
Malta,MT,2020,25,2020-25,0.0,deaths,99
Malta,MT,2020,26,2020-26,0.0,deaths,99
Malta,MT,2020,27,2020-27,0.0,deaths,99
Malta,MT,2020,28,2020-28,0.0,deaths,99
Malta,MT,2020,29,2020-29,0.0,deaths,99
Malta,MT,2020,30,2020-30,0.0,deaths,99
Malta,MT,2020,31,2020-31,0.0,deaths,99
Malta,MT,2020,32,2020-32,0.0,deaths,99
Malta,MT,2020,33,2020-33,0.0,deaths,99
Malta,MT,2020,34,2020-34,1.919492639705473,deaths,99
Malta,MT,2020,35,2020-35,5.75847791911642,deaths,99
Malta,MT,2020,36,2020-36,9.597463198527365,deaths,99
Malta,MT,2020,37,2020-37,7.677970558821892,deaths,99
Malta,MT,2020,38,2020-38,13.436448477938312,deaths,99
Malta,MT,2020,39,2020-39,32.63137487499304,deaths,99
Malta,MT,2020,40,2020-40,34.55086751469852,deaths,99
Malta,MT,2020,41,2020-41,21.114419036760204,deaths,99
Malta,MT,2020,42,2020-42,11.51695583823284,deaths,99
Malta,MT,2020,43,2020-43,19.19492639705473,deaths,99
Malta,MT,2020,44,2020-44,36.47036015440399,deaths,99
Malta,MT,2020,45,2020-45,51.82630127204777,deaths,99
Malta,MT,2020,46,2020-46,71.0212276691025,deaths,99
Malta,MT,2020,47,2020-47,69.10173502939703,deaths,99
Malta,MT,2020,48,2020-48,78.6991982279244,deaths,99
Malta,MT,2020,49,2020-49,76.77970558821892,deaths,99
Malta,MT,2020,50,2020-50,71.0212276691025,deaths,99
Malta,MT,2020,51,2020-51,86.37716878674628,deaths,99
Malta,MT,2020,52,2020-52,90.21615406615724,deaths,99
Malta,MT,2020,53,2020-53,59.50427183086966,deaths,99
Malta,MT,2021,1,2021-01,424.3998226388801,cases,103
Malta,MT,2021,2,2021-02,479.2973121344566,cases,103
Malta,MT,2021,3,2021-03,449.9290747469629,cases,103
Malta,MT,2021,4,2021-04,436.87652479696567,cases,103
Malta,MT,2021,5,2021-05,354.5302905536009,cases,103
Malta,MT,2021,6,2021-06,351.65105159404266,cases,103
Malta,MT,2021,7,2021-07,433.99728583740745,cases,103
Malta,MT,2021,8,2021-08,525.9409832792996,cases,103
Malta,MT,2021,9,2021-09,673.9338658005915,cases,103
Malta,MT,2021,10,2021-10,767.4131573542481,cases,103
Malta,MT,2021,11,2021-11,703.6860017160265,cases,103
Malta,MT,2021,12,2021-12,420.1769388315281,cases,103
Malta,MT,2021,13,2021-13,183.69544561981377,cases,103
Malta,MT,2021,14,2021-14,138.20347005879407,cases,103
Malta,MT,2021,15,2021-15,142.4263538661461,cases,103
Malta,MT,2021,16,2021-16,101.15726211247843,cases,103
Malta,MT,2021,17,2021-17,63.53520637425116,cases,103
Malta,MT,2021,18,2021-18,52.01825053601832,cases,103
Malta,MT,2021,19,2021-19,30.90383149925812,cases,103
Malta,MT,2021,20,2021-20,15.163991853673236,cases,103
Malta,MT,2021,21,2021-21,9.98136172646846,cases,103
Malta,MT,2021,22,2021-22,12.284752894115028,cases,103
Malta,MT,2021,23,2021-23,8.829666142645175,cases,103
Malta,MT,2021,24,2021-24,5.182630127204777,cases,103
Malta,MT,2021,25,2021-25,7.486021294851345,cases,103
Malta,MT,2021,26,2021-26,14.2042455338205,cases,103
Malta,MT,2021,27,2021-27,129.18185465217834,cases,103
Malta,MT,2021,28,2021-28,384.8582742609473,cases,103
Malta,MT,2021,29,2021-29,482.944348149897,cases,103
Malta,MT,2021,30,2021-30,338.9824001719865,cases,103
Malta,MT,2021,31,2021-31,211.52808889554316,cases,103
Malta,MT,2021,32,2021-32,181.0081559242261,cases,103
Malta,MT,2021,33,2021-33,178.1289169646679,cases,103
Malta,MT,2021,34,2021-34,143.00220165805774,cases,103
Malta,MT,2021,35,2021-35,129.56575318011943,cases,103
Malta,MT,2021,36,2021-36,128.41405759629615,cases,103
Malta,MT,2021,37,2021-37,93.86319008159764,cases,103
Malta,MT,2021,38,2021-38,60.0801196227813,cases,103
Malta,MT,2021,39,2021-39,43.57248292131424,cases,103
Malta,MT,2021,40,2021-40,48.94706231248957,cases,103
Malta,MT,2021,41,2021-41,47.02756967278409,cases,103
Malta,MT,2021,42,2021-42,39.54154837793274,cases,103
Malta,MT,2021,43,2021-43,39.54154837793274,cases,103
Malta,MT,2021,44,2021-44,70.25343061322032,cases,103
Malta,MT,2021,45,2021-45,111.52252236688798,cases,103
Malta,MT,2021,46,2021-46,161.42933099923027,cases,103
Malta,MT,2021,47,2021-47,206.72935729627943,cases,103
Malta,MT,2021,48,2021-48,238.01708732347865,cases,103
Malta,MT,2021,49,2021-49,250.6857387455348,cases,103
Malta,MT,2021,50,2021-50,401.3659109624144,cases,103
Malta,MT,2021,51,2021-51,1272.047772332817,cases,103
Malta,MT,2021,52,2021-52,2548.8942762648976,cases,103
Malta,MT,2021,1,2021-01,26.872896955876623,deaths,103
Malta,MT,2021,2,2021-02,38.38985279410946,deaths,103
Malta,MT,2021,3,2021-03,53.745793911753246,deaths,103
Malta,MT,2021,4,2021-04,59.50427183086966,deaths,103
Malta,MT,2021,5,2021-05,55.66528655145872,deaths,103
Malta,MT,2021,6,2021-06,55.66528655145872,deaths,103
Malta,MT,2021,7,2021-07,51.82630127204777,deaths,103
Malta,MT,2021,8,2021-08,42.22883807352041,deaths,103
Malta,MT,2021,9,2021-09,57.5847791911642,deaths,103
Malta,MT,2021,10,2021-10,57.5847791911642,deaths,103
Malta,MT,2021,11,2021-11,59.50427183086966,deaths,103
Malta,MT,2021,12,2021-12,74.86021294851345,deaths,103
Malta,MT,2021,13,2021-13,55.66528655145872,deaths,103
Malta,MT,2021,14,2021-14,26.872896955876623,deaths,103
Malta,MT,2021,15,2021-15,21.114419036760204,deaths,103
Malta,MT,2021,16,2021-16,24.95340431617115,deaths,103
Malta,MT,2021,17,2021-17,9.597463198527365,deaths,103
Malta,MT,2021,18,2021-18,0.0,deaths,103
Malta,MT,2021,19,2021-19,1.919492639705473,deaths,103
Malta,MT,2021,20,2021-20,1.919492639705473,deaths,103
Malta,MT,2021,21,2021-21,3.838985279410946,deaths,103
Malta,MT,2021,22,2021-22,3.838985279410946,deaths,103
Malta,MT,2021,23,2021-23,0.0,deaths,103
Malta,MT,2021,24,2021-24,1.919492639705473,deaths,103
Malta,MT,2021,25,2021-25,1.919492639705473,deaths,103
Malta,MT,2021,26,2021-26,0.0,deaths,103
Malta,MT,2021,27,2021-27,1.919492639705473,deaths,103
Malta,MT,2021,28,2021-28,3.838985279410946,deaths,103
Malta,MT,2021,29,2021-29,3.838985279410946,deaths,103
Malta,MT,2021,30,2021-30,5.75847791911642,deaths,103
Malta,MT,2021,31,2021-31,11.51695583823284,deaths,103
Malta,MT,2021,32,2021-32,15.355941117643784,deaths,103
Malta,MT,2021,33,2021-33,17.27543375734926,deaths,103
Malta,MT,2021,34,2021-34,19.19492639705473,deaths,103
Malta,MT,2021,35,2021-35,19.19492639705473,deaths,103
Malta,MT,2021,36,2021-36,19.19492639705473,deaths,103
Malta,MT,2021,37,2021-37,19.19492639705473,deaths,103
Malta,MT,2021,38,2021-38,11.51695583823284,deaths,103
Malta,MT,2021,39,2021-39,7.677970558821892,deaths,103
Malta,MT,2021,40,2021-40,5.75847791911642,deaths,103
Malta,MT,2021,41,2021-41,1.919492639705473,deaths,103
Malta,MT,2021,42,2021-42,3.838985279410946,deaths,103
Malta,MT,2021,43,2021-43,5.75847791911642,deaths,103
Malta,MT,2021,44,2021-44,3.838985279410946,deaths,103
Malta,MT,2021,45,2021-45,0.0,deaths,103
Malta,MT,2021,46,2021-46,3.838985279410946,deaths,103
Malta,MT,2021,47,2021-47,13.436448477938312,deaths,103
Malta,MT,2021,48,2021-48,9.597463198527365,deaths,103
Malta,MT,2021,49,2021-49,5.75847791911642,deaths,103
Malta,MT,2021,50,2021-50,5.75847791911642,deaths,103
Malta,MT,2021,51,2021-51,3.838985279410946,deaths,103
Malta,MT,2021,52,2021-52,13.436448477938312,deaths,103
Malta,MT,2022,1,2022-01,2607.8227003038555,cases,104
Malta,MT,2022,2,2022-02,1619.283990855537,cases,104
Malta,MT,2022,3,2022-03,967.616239675529,cases,104
Malta,MT,2022,4,2022-04,712.8995663866127,cases,104
Malta,MT,2022,5,2022-05,589.0922911256097,cases,104
Malta,MT,2022,6,2022-06,432.077793197702,cases,104
Malta,MT,2022,7,2022-07,280.24592539699904,cases,104
Malta,MT,2022,8,2022-08,225.9242836933342,cases,104
Malta,MT,2022,9,2022-09,231.10691382053892,cases,104
Malta,MT,2022,10,2022-10,312.10950321610994,cases,104
Malta,MT,2022,11,2022-11,550.5104890675296,cases,104
Malta,MT,2022,12,2022-12,859.1649055321698,cases,104
Malta,MT,2022,13,2022-13,1355.3537528960346,cases,104
Malta,MT,2022,14,2022-14,1736.756940405512,cases,104
Malta,MT,2022,15,2022-15,1386.065635131322,cases,104
Malta,MT,2022,16,2022-16,849.9513408615835,cases,104
Malta,MT,2022,17,2022-17,578.5350816072296,cases,104
Malta,MT,2022,18,2022-18,428.81465571020266,cases,104
Malta,MT,2022,19,2022-19,315.1806914396387,cases,104
Malta,MT,2022,20,2022-20,229.37937044480404,cases,104
Malta,MT,2022,21,2022-21,205.19376318451503,cases,104
Malta,MT,2022,22,2022-22,220.16580577421772,cases,104
Malta,MT,2022,23,2022-23,297.3294098903778,cases,104
