country_code,year,week,rate_14_day,pps
FI,2021,4,10.45376363427616,112
FI,2021,5,8.471153289844475,112
FI,2021,6,7.209492161569766,112
FI,2021,7,6.128068337334301,112
FI,2021,8,7.750204073687499,112
FI,2021,9,9.011865201962207,112
FI,2021,10,8.471153289844475,112
FI,2021,11,7.209492161569766,112
FI,2021,12,6.308305641373545,112
FI,2021,13,8.651390593883718,112
FI,2021,14,8.290915985805231,112
FI,2021,15,5.947831033295057,112
FI,2021,16,6.308305641373545,112
FI,2021,17,5.046644513098836,112
FI,2021,18,4.325695296941859,112
FI,2021,19,3.784983384824127,112
FI,2021,20,3.244271472706395,112
FI,2021,21,4.686169905020348,112
FI,2021,22,3.604746080784883,112
FI,2021,23,1.8023730403924412,112
FI,2021,24,1.0814238242354648,112
FI,2021,25,0.5407119121177324,112
FI,2021,26,0.5407119121177324,112
FI,2021,27,0.7209492161569766,112
FI,2021,28,0.5407119121177324,112
FI,2021,29,0.3604746080784883,112
FI,2021,30,1.0814238242354648,112
FI,2021,31,3.244271472706395,112
FI,2021,32,4.8664072090595925,112
FI,2021,33,3.604746080784883,112
FI,2021,34,3.0640341686671504,112
FI,2021,35,3.604746080784883,112
FI,2021,36,3.965220688863371,112
FI,2021,37,4.145457992902616,112
FI,2021,38,5.046644513098836,112
FI,2021,39,5.767593729255813,112
FI,2021,40,7.209492161569766,112
FI,2021,41,8.831627897922964,112
FI,2021,42,9.372339810040696,112
FI,2021,43,9.732814418119183,112
FI,2021,44,10.093289026197672,112
FI,2021,45,12.61661128274709,112
FI,2021,46,16.401594667571217,112
FI,2021,47,21.26800187663081,112
FI,2021,48,22.52966300490552,112
FI,2021,49,19.64586614027761,112
FI,2021,50,16.94230657968895,112
FI,2021,51,15.68064545141424,112
FI,2021,52,19.10515422815988,112
FI,2022,1,26.1344090856904,110
FI,2022,2,32.803189335142434,110
FI,2022,3,44.87908870577179,110
FI,2022,4,46.1407498340465,110
FI,2022,5,41.81505453710464,110
FI,2022,6,49.024546698674406,110
FI,2022,7,46.32098713808575,110
FI,2022,8,40.19291880075144,110
FI,2022,9,51.187394347145336,110
FI,2022,10,58.93759842083284,110
FI,2022,11,64.70519215008865,110
FI,2022,12,67.7692263187558,110
FI,2022,13,73.53682004801162,110
FI,2022,14,83.81034637824852,110
FI,2022,15,78.04275264899272,110
FI,2022,16,71.0134977914622,110
FI,2022,17,64.34471754201016,110
FI,2022,18,56.05380155620493,110
FI,2022,19,43.79766488153633,110
FI,2022,20,34.78579967957412,110
FI,2022,21,32.442714727063944,110
FI,2022,22,26.49488369376889,110
FI,2022,23,20.72728996451308,110
FI,2022,24,23.07037491702325,110
FI,2022,25,23.611086829140984,110
FI,2022,26,21.087764572591567,110
FI,2022,27,22.89013761298401,110
FI,2022,28,23.611086829140984,110
FI,2022,29,27.215832909925865,110
FI,2022,30,31.72176551090697,110
